kepid,kepler_name,koi_disposition,koi_period,koi_time0bk
6359320,Kepler-269 b,CONFIRMED,5.326672990,357.1261700
3848972,,FALSE POSITIVE,0.741057213,131.9472730
3860441,,FALSE POSITIVE,2.988085455,133.2725200
3765771,,FALSE POSITIVE,2.783883492,133.2278460
3557341,,FALSE POSITIVE,0.393727296,178.5874540
3859628,Kepler-1740 b,CONFIRMED,8.172426440,361.2015700
3644071,,CANDIDATE,1295.362215000,176.1064600
1718189,Kepler-262 b,CONFIRMED,13.060793600,137.6314800
1431122,,CANDIDATE,4.298920100,132.8618700
3858949,,FALSE POSITIVE,25.951846100,154.8821200
3858824,,FALSE POSITIVE,25.951853600,154.8827800
2157247,,FALSE POSITIVE,5.686287390,135.8926900
7601633,,FALSE POSITIVE,15.663886949,147.3957120
8242681,,FALSE POSITIVE,4.020628573,133.6384780
8260218,,CANDIDATE,5.714817603,355.0083100
8246781,,FALSE POSITIVE,185.022882220,273.1855330
8264070,,FALSE POSITIVE,2.897432135,450.7573900
8222813,Kepler-760 b,CONFIRMED,8.704205250,357.5594100
6359320,Kepler-269 c,CONFIRMED,8.128093300,358.6836700
6359320,,CANDIDATE,2.836689310,353.8153100
6362874,Kepler-775 b,CONFIRMED,0.974868896,133.0762650
6272413,Kepler-776 b,CONFIRMED,4.897210060,133.3985200
8279765,,FALSE POSITIVE,2.757794163,135.2328630
8330548,,FALSE POSITIVE,1.914158508,134.6449190
3348082,,FALSE POSITIVE,3.982166980,135.5274900
3853673,,FALSE POSITIVE,0.643794198,133.9844830
3447722,Kepler-275 c,CONFIRMED,16.088323180,139.4918400
3447722,Kepler-275 b,CONFIRMED,10.300679190,142.7425100
3447722,Kepler-275 d,CONFIRMED,35.675745300,145.0071700
3447722,,CANDIDATE,1.008616770,132.1094790
1432214,,FALSE POSITIVE,161.788327120,214.0390000
2165002,Kepler-263 b,CONFIRMED,16.568068420,146.1528500
2165002,Kepler-263 c,CONFIRMED,47.332929900,151.4161400
2441728,,FALSE POSITIVE,0.856895349,133.6752100
1871056,Kepler-264 b,CONFIRMED,40.806533300,155.7158600
8222813,Kepler-760 c,CONFIRMED,2.466970390,354.9309300
12105051,,CANDIDATE,2.624234833,132.3049880
8240904,Kepler-266 b,CONFIRMED,6.618363090,360.3669400
8240904,Kepler-266 c,CONFIRMED,107.721409200,354.1952200
8240904,,CANDIDATE,92.777790000,367.6112000
8374494,,FALSE POSITIVE,5.251916208,357.3218830
5735762,Kepler-48 c,CONFIRMED,9.673958488,125.3394180
8414907,,FALSE POSITIVE,100.303922800,277.0607000
8414907,,FALSE POSITIVE,200.611033460,456.8444400
8397446,,FALSE POSITIVE,0.986620248,448.5959000
8386035,,FALSE POSITIVE,1.634846310,134.5121150
3962243,Kepler-276 b,CONFIRMED,14.128476770,142.8971000
3962243,Kepler-276 d,CONFIRMED,48.647854300,172.1271000
3438507,Kepler-788 b,CONFIRMED,8.398429770,136.3115200
3869014,Kepler-789 b,CONFIRMED,8.638473910,139.9468400
3756801,,CANDIDATE,422.917678000,448.4964800
1871056,Kepler-264 c,CONFIRMED,140.107650000,216.2174900
1865042,Kepler-746 b,CONFIRMED,3.481591700,132.9882800
2438502,,FALSE POSITIVE,8.360616221,172.2649780
2309585,,FALSE POSITIVE,1.838514968,352.7226600
5780460,Kepler-747 b,CONFIRMED,35.617602330,197.0357300
8244190,,FALSE POSITIVE,1.092068330,133.1940300
8229696,Kepler-761 b,CONFIRMED,10.128051580,139.1159000
8262210,,FALSE POSITIVE,1.613001111,178.5284600
10272640,Kepler-762 b,CONFIRMED,3.770551475,357.1183600
10232123,,FALSE POSITIVE,1.343767797,133.2758620
10223616,,FALSE POSITIVE,29.124364740,142.1615400
8415745,,FALSE POSITIVE,31.828145830,366.7048540
8378634,,FALSE POSITIVE,3.629442796,134.7006600
8397675,,FALSE POSITIVE,0.553261874,133.4466050
8346392,Kepler-777 b,CONFIRMED,5.728126160,135.1806600
8288947,Kepler-778 b,CONFIRMED,3.755742670,133.4333000
8312852,,FALSE POSITIVE,7.440429330,134.7633100
9480189,Kepler-257 c,CONFIRMED,6.581477136,174.7878140
11974540,Kepler-470 b,CONFIRMED,24.669192732,132.8642360
9480189,Kepler-257 b,CONFIRMED,2.382652873,170.6662600
9480189,Kepler-257 d,CONFIRMED,24.664614160,189.0203100
9512687,Kepler-735 b,CONFIRMED,11.515171670,174.8585500
8644288,Kepler-18 c,CONFIRMED,7.641567589,135.4075640
5738346,,FALSE POSITIVE,30.611393200,374.6216000
1725016,Kepler-748 b,CONFIRMED,7.407425020,355.4965200
1722276,,FALSE POSITIVE,569.934135000,248.9404500
892772,,FALSE POSITIVE,5.092465390,357.5359400
1027438,,FALSE POSITIVE,110.615766220,145.8353700
10268907,,FALSE POSITIVE,1.103971357,354.5821600
5446285,Kepler-88 b,CONFIRMED,10.916108342,133.0092270
10166274,Kepler-267 b,CONFIRMED,3.353732008,134.8695970
10166274,Kepler-267 c,CONFIRMED,6.877446033,132.0842600
10166274,Kepler-267 d,CONFIRMED,28.464648040,158.0398600
10153827,,FALSE POSITIVE,0.293630085,133.5842410
5735762,Kepler-48 d,CONFIRMED,42.896450240,146.0613000
8302450,,FALSE POSITIVE,2.441998030,134.5709500
8313667,,CANDIDATE,30.587215300,162.8842000
8351704,Kepler-779 b,CONFIRMED,7.097121240,136.3451400
8299955,,FALSE POSITIVE,2.682768300,134.2553500
9513865,Kepler-736 b,CONFIRMED,3.601465336,171.9918400
9595686,,FALSE POSITIVE,3.108251172,170.2445660
9605514,Kepler-1666 b,CONFIRMED,25.847495800,188.8740000
9605514,Kepler-1666 c,CONFIRMED,40.715561000,146.3648500
9661877,,FALSE POSITIVE,20.427207010,176.7173700
5728283,,FALSE POSITIVE,6.198273591,183.3731434
8127639,,FALSE POSITIVE,1.023471798,354.8182000
6047498,,FALSE POSITIVE,0.518727110,133.6763120
8125580,Kepler-749 b,CONFIRMED,17.317117390,142.3609400
8158127,Kepler-750 b,CONFIRMED,9.428898840,140.1046000
10158990,,FALSE POSITIVE,1.096583368,133.6143600
10149023,,CANDIDATE,9.956397750,134.2918600
10141900,,CANDIDATE,6.503270350,135.2665700
10141900,,CANDIDATE,4.096676240,133.0983300
10141900,Kepler-763 b,CONFIRMED,1.196548464,132.5336300
8410727,Kepler-270 b,CONFIRMED,11.476090150,135.3962200
8410727,Kepler-270 c,CONFIRMED,25.263046700,134.1839700
8349405,,FALSE POSITIVE,7.168826600,136.2382700
8278371,Kepler-780 b,CONFIRMED,0.677374687,133.9457300
8280511,Kepler-271 b,CONFIRMED,10.435470310,134.8246200
8280511,Kepler-271 c,CONFIRMED,7.410843140,135.7542500
9710326,Kepler-737 b,CONFIRMED,28.599140310,189.9266700
9761882,Kepler-738 b,CONFIRMED,24.587163550,173.7057200
5297298,,FALSE POSITIVE,34.193600311,155.2966351
9766437,Kepler-739 b,CONFIRMED,12.532482220,170.7653500
9772531,,CANDIDATE,31.201692472,183.4076137
9775938,Kepler-258 b,CONFIRMED,13.197206940,171.5454790
8644288,Kepler-18 d,CONFIRMED,14.858908520,128.1548690
8158127,Kepler-750 c,CONFIRMED,4.088972990,135.7640200
8176653,,FALSE POSITIVE,2.866680334,134.0663740
8174625,Kepler-751 b,CONFIRMED,17.444860160,141.6802000
8183911,,FALSE POSITIVE,8.306974210,137.0825400
8179973,,FALSE POSITIVE,2.497051750,135.3072596
10157458,Kepler-764 b,CONFIRMED,7.336851010,138.5829000
4649305,,FALSE POSITIVE,22.651174510,140.3375930
10148521,,FALSE POSITIVE,1.204274435,134.0583800
10118816,Kepler-1735 b,CONFIRMED,7.717906750,139.1572500
10122255,Kepler-765 b,CONFIRMED,27.665284700,144.8714000
3124412,,FALSE POSITIVE,0.948950734,134.3681520
3835670,Kepler-473 b,CONFIRMED,14.557308970,145.0950120
10287248,,FALSE POSITIVE,4.722254104,178.2433130
10351767,,FALSE POSITIVE,0.635069939,134.0209283
10295951,,CANDIDATE,6.810823723,136.0466700
10342041,,FALSE POSITIVE,0.933746515,133.3874150
10514770,,FALSE POSITIVE,1.872421727,134.3661620
9775938,Kepler-258 c,CONFIRMED,33.652847400,147.8025000
9787239,Kepler-32 b,CONFIRMED,5.901278150,171.4067400
9787239,Kepler-32 c,CONFIRMED,8.752096910,170.6367100
9787239,Kepler-32 d,CONFIRMED,22.780782410,155.2040800
9787239,Kepler-32 e,CONFIRMED,2.896005211,133.6122800
9787239,Kepler-32 f,CONFIRMED,0.742957911,133.2793600
2309719,,FALSE POSITIVE,54.356350670,164.0702210
2558363,,FALSE POSITIVE,0.546248550,178.5614000
2716853,Kepler-752 b,CONFIRMED,18.827440230,196.1908800
2445154,,FALSE POSITIVE,8.412006900,139.6474500
2715135,Kepler-753 b,CONFIRMED,5.747711909,133.2993900
8644288,Kepler-18 b,CONFIRMED,3.504691252,133.5119410
3113266,,FALSE POSITIVE,0.995861402,132.3468190
3247268,Kepler-418 b,CONFIRMED,86.678560520,175.5970130
3247268,Kepler-418 c,CONFIRMED,12.218280970,140.3210950
3232859,,FALSE POSITIVE,8.387210055,138.9037590
3098184,,FALSE POSITIVE,15.238453900,369.5690200
2720309,,FALSE POSITIVE,0.413334492,133.2122250
10342065,,FALSE POSITIVE,0.933746140,133.3881530
10352945,,FALSE POSITIVE,6.471792750,356.3847700
10354039,Kepler-1737 b,CONFIRMED,64.617518000,166.1442500
10330115,Kepler-781 b,CONFIRMED,13.214096070,140.5849200
10426656,Kepler-272 c,CONFIRMED,6.057299660,135.9275600
9820483,Kepler-740 b,CONFIRMED,3.584101048,170.4278290
9941662,Kepler-13 b,CONFIRMED,1.763587535,120.5659254
7778437,Kepler-471 b,CONFIRMED,5.014234733,133.1742890
9823457,Kepler-259 b,CONFIRMED,8.115287270,174.5225700
9823457,Kepler-259 c,CONFIRMED,36.925040900,174.2224600
2574201,,FALSE POSITIVE,37.478349200,157.3171300
2166206,,FALSE POSITIVE,8.096957640,140.7421600
2164169,Kepler-1732 b,CONFIRMED,32.312286700,133.8670000
2574338,Kepler-1733 b,CONFIRMED,9.229613840,138.4396100
2584163,Kepler-754 b,CONFIRMED,14.559855600,135.9503800
4180280,Kepler-472 b,CONFIRMED,4.176254191,133.0904150
3239636,,FALSE POSITIVE,0.528755447,133.3822700
2721030,Kepler-766 b,CONFIRMED,6.100276210,135.5865600
3329204,,CANDIDATE,51.598095540,203.9799140
3230491,,CANDIDATE,1500.000000000,315.3308300
3340070,,FALSE POSITIVE,10.911048700,142.5271400
7626506,Kepler-112 b,CONFIRMED,8.408878137,134.0063660
10426656,Kepler-272 d,CONFIRMED,10.937255720,136.9854900
10426656,Kepler-272 b,CONFIRMED,2.971366580,134.3866200
10528068,Kepler-782 b,CONFIRMED,158.685002200,173.9499300
10468940,Kepler-273 b,CONFIRMED,2.936527336,135.7182900
9825625,Kepler-741 b,CONFIRMED,7.039020160,175.7305900
9875711,Kepler-742 b,CONFIRMED,8.360870704,175.6445900
7661409,,FALSE POSITIVE,3.140511530,178.4691000
1026957,Kepler-1731 b,CONFIRMED,21.761298120,166.5404380
10002261,,FALSE POSITIVE,12.713794177,175.0725677
8176650,,FALSE POSITIVE,15.801100028,177.1533515
2162635,,CANDIDATE,1500.140677200,176.0822600
5899544,,FALSE POSITIVE,1.739428983,354.8890740
5963222,,FALSE POSITIVE,1.217266418,133.3286660
5982353,,FALSE POSITIVE,19.563092517,134.3548284
6205468,,FALSE POSITIVE,3.722855100,179.3031500
8506766,,FALSE POSITIVE,48.937868960,140.7663900
3240706,,FALSE POSITIVE,5.489907880,134.1043800
2853093,Kepler-767 b,CONFIRMED,161.527834700,198.0013700
3228824,,FALSE POSITIVE,0.730939050,355.9030600
3245969,Kepler-768 b,CONFIRMED,11.391023580,137.7086400
3231341,Kepler-24 c,CONFIRMED,12.333438530,137.5878200
10468940,Kepler-273 c,CONFIRMED,8.015008210,134.8277000
10341831,,FALSE POSITIVE,0.933749941,133.3842200
10337517,Kepler-783 c,CONFIRMED,7.053934488,136.3572530
10337517,Kepler-783 b,CONFIRMED,4.292636990,134.8001800
10351231,Kepler-1738 b,CONFIRMED,7.674661400,133.2243100
10485179,,FALSE POSITIVE,0.445275074,133.9713720
8561063,Kepler-42 b,CONFIRMED,1.213770423,170.4836450
8561063,Kepler-42 c,CONFIRMED,0.453287416,133.8697410
8892910,,FALSE POSITIVE,10.810132734,132.9515700
8561063,Kepler-42 d,CONFIRMED,1.865114193,133.7923440
10657664,,FALSE POSITIVE,3.273699006,171.2385098
3337351,,FALSE POSITIVE,7.047103499,175.0333700
6153201,,FALSE POSITIVE,0.530300102,354.9857360
5802486,,FALSE POSITIVE,1.073917869,177.9240880
5817553,,FALSE POSITIVE,4.206096814,136.4485400
5982368,,FALSE POSITIVE,19.563137230,369.1118200
5816811,,FALSE POSITIVE,2.227718792,134.4526380
5816165,,FALSE POSITIVE,0.591914504,355.3537910
7102227,Kepler-290 c,CONFIRMED,36.770493500,164.2911200
7102227,Kepler-290 b,CONFIRMED,14.589324290,141.9349800
7102227,,CANDIDATE,0.764017553,132.2214000
6960913,Kepler-61 b,CONFIRMED,59.878025800,151.1847000
6837146,,CANDIDATE,20.513601920,357.4942400
11122894,Kepler-297 c,CONFIRMED,74.927686530,124.9926600
11122894,,CANDIDATE,150.018951100,224.6857140
11129738,Kepler-844 b,CONFIRMED,2.613020421,133.1128300
11401182,Kepler-845 b,CONFIRMED,0.927859786,133.9059780
11030711,Kepler-1750 b,CONFIRMED,205.912735000,252.7412900
11512246,Kepler-23 b,CONFIRMED,7.106957410,138.3227100
6607286,,CANDIDATE,0.783276173,355.9486500
6607286,,CANDIDATE,3.174058980,357.0577600
6690082,Kepler-280 b,CONFIRMED,2.139556300,133.6539200
6690082,Kepler-280 c,CONFIRMED,4.807103254,134.6403710
6448890,Kepler-56 c,CONFIRMED,21.405442200,147.0898100
6448890,Kepler-56 b,CONFIRMED,10.500771200,135.6479000
10730034,Kepler-285 b,CONFIRMED,2.633852528,134.5643100
10730034,Kepler-285 c,CONFIRMED,6.186708820,136.6330800
10858691,Kepler-286 b,CONFIRMED,1.796320953,133.3366200
10858691,Kepler-286 c,CONFIRMED,3.468073000,136.0083100
10858691,Kepler-286 d,CONFIRMED,5.914266800,133.4919300
8107380,Kepler-476 b,CONFIRMED,14.006403920,142.2088500
6936909,Kepler-291 b,CONFIRMED,3.546531809,134.9012700
6936909,Kepler-291 c,CONFIRMED,5.700706260,132.6922900
6962977,Kepler-292 f,CONFIRMED,20.834149700,186.0392100
6962977,Kepler-292 d,CONFIRMED,7.055658400,181.9120500
11176127,Kepler-298 b,CONFIRMED,10.475480840,152.6416500
11176127,Kepler-298 c,CONFIRMED,22.928863140,143.8627100
11176127,Kepler-298 d,CONFIRMED,77.474099100,184.2453300
11075279,,CANDIDATE,345.158935400,318.3077190
11014932,Kepler-299 c,CONFIRMED,6.885952220,138.4076100
6607447,,CANDIDATE,99.644278300,283.2362890
6677256,,FALSE POSITIVE,3.125814002,356.4118400
8030148,Kepler-474 b,CONFIRMED,5.660669429,137.4160450
6692833,,FALSE POSITIVE,10.804871630,134.0949800
6693640,Kepler-798 b,CONFIRMED,13.719384260,140.7448300
10858691,Kepler-286 e,CONFIRMED,29.221495900,139.3280700
10973814,Kepler-287 c,CONFIRMED,44.852099700,172.4619600
10973814,Kepler-287 b,CONFIRMED,20.342378380,137.6952000
6541920,Kepler-11 g,CONFIRMED,118.378673500,287.2874400
10586208,Kepler-811 b,CONFIRMED,23.584447460,145.9579800
6962977,Kepler-292 e,CONFIRMED,11.978844090,178.9695700
6962977,Kepler-292 c,CONFIRMED,3.715455930,169.7831800
6962977,Kepler-292 b,CONFIRMED,2.580832640,171.5604800
7174351,,FALSE POSITIVE,1.487084251,133.9774600
6932987,Kepler-293 b,CONFIRMED,19.254040230,164.7842400
11014932,Kepler-299 d,CONFIRMED,15.054935600,144.5750000
11014932,Kepler-299 b,CONFIRMED,2.927211190,133.8272500
11014932,Kepler-299 e,CONFIRMED,38.285633800,143.2984000
11288505,Kepler-846 b,CONFIRMED,19.807877630,139.3798300
11493431,Kepler-847 b,CONFIRMED,2.343230566,133.2073200
6441738,,CANDIDATE,19.037234420,148.5505700
8801343,,FALSE POSITIVE,2.739873980,134.5503077
8488878,,FALSE POSITIVE,5.801880653,357.4534640
8560285,,FALSE POSITIVE,85.340926070,386.2116420
8620565,,FALSE POSITIVE,0.782045734,134.0214000
8616873,,CANDIDATE,0.576078683,134.1072650
10854768,Kepler-812 b,CONFIRMED,10.117168400,137.4448900
10964440,Kepler-813 b,CONFIRMED,19.129476030,139.4353000
10713616,Kepler-1667 b,CONFIRMED,83.578197600,202.4586500
10963242,Kepler-814 b,CONFIRMED,6.146995600,135.0738500
10785538,,FALSE POSITIVE,0.522457732,133.7519760
6932987,Kepler-293 c,CONFIRMED,54.155838400,172.3655900
8191672,Kepler-5 b,CONFIRMED,3.548465446,122.9014315
6851425,Kepler-477 b,CONFIRMED,11.119902800,139.7535240
6934291,Kepler-828 b,CONFIRMED,0.567856484,134.0630880
7357531,,FALSE POSITIVE,251.059724900,230.0277450
6185711,,FALSE POSITIVE,11.702196380,151.1341400
11037335,Kepler-300 c,CONFIRMED,40.715049800,146.5664700
11037335,Kepler-300 b,CONFIRMED,10.446359440,133.2782100
11389771,Kepler-301 b,CONFIRMED,2.508553286,135.0112000
11389771,Kepler-301 d,CONFIRMED,13.751296360,144.6138900
8737796,,FALSE POSITIVE,0.885747456,134.4868340
8462258,,FALSE POSITIVE,3.611541977,357.2506400
10925104,Kepler-114 c,CONFIRMED,8.041347775,143.0382920
8454250,,FALSE POSITIVE,5.082722475,137.2607500
8494263,,CANDIDATE,78.925742100,429.3745400
8848271,,FALSE POSITIVE,9.991625291,137.4478160
10585852,Kepler-815 b,CONFIRMED,8.575049830,140.1406300
10928043,,CANDIDATE,6.846398840,133.7618100
10794087,Kepler-1743 b,CONFIRMED,7.649708320,138.3311300
10794087,,CANDIDATE,12.376793120,143.3787176
6541920,Kepler-11 b,CONFIRMED,10.304011320,138.5037700
4275739,,FALSE POSITIVE,2.171827838,355.0836860
7287415,Kepler-1745 b,CONFIRMED,3.016182013,133.8839500
6924203,Kepler-829 b,CONFIRMED,6.883376100,135.2652200
6878167,,FALSE POSITIVE,0.833980196,133.6830400
6880531,,FALSE POSITIVE,69.627542020,176.3098622
6863839,,FALSE POSITIVE,1.926353494,133.6807700
7296086,,FALSE POSITIVE,0.890737359,134.5670700
11389771,Kepler-301 c,CONFIRMED,5.419084910,131.6422000
11599038,Kepler-1751 b,CONFIRMED,7.017335710,133.9059200
11193263,Kepler-848 b,CONFIRMED,6.911342230,136.6487800
11027624,Kepler-849 b,CONFIRMED,394.624951400,177.8453400
11032227,Kepler-850 b,CONFIRMED,7.193049350,136.0506500
8751933,Kepler-420 b,CONFIRMED,86.647644480,173.7946410
8630788,Kepler-281 c,CONFIRMED,36.337504530,160.3980600
8630788,Kepler-281 b,CONFIRMED,14.646130580,136.5227000
8630788,Kepler-281 d,CONFIRMED,148.272013000,138.0055700
8823426,,FALSE POSITIVE,1.506507172,178.1851500
4070376,,FALSE POSITIVE,1.634614356,133.9685500
4078157,,FALSE POSITIVE,16.025018977,367.6933280
4164994,Kepler-816 b,CONFIRMED,10.506829780,360.0821520
4480676,,FALSE POSITIVE,0.711966971,134.2234860
4079535,,FALSE POSITIVE,17.727243920,356.7955280
6766634,Kepler-1746 b,CONFIRMED,321.212436500,206.9305560
6774826,,FALSE POSITIVE,7.138953760,184.2456900
5652237,,FALSE POSITIVE,4.464545400,132.3153800
7211469,Kepler-830 b,CONFIRMED,11.296894420,134.5723300
7375795,,FALSE POSITIVE,19.301120390,133.3561400
7255336,,FALSE POSITIVE,1.203200920,133.9298360
7831264,Kepler-116 b,CONFIRMED,5.968724048,137.1586070
7802136,,FALSE POSITIVE,10.980246199,137.1376073
7532973,Kepler-854 b,CONFIRMED,2.144632238,133.9841280
9632895,,FALSE POSITIVE,27.322044880,159.7472774
7449844,,FALSE POSITIVE,1.152216965,133.2778610
8766222,,FALSE POSITIVE,5.297229300,177.9511100
8678594,Kepler-799 b,CONFIRMED,133.460999000,216.0433400
10925104,Kepler-114 b,CONFIRMED,5.188563677,145.3622520
8678594,Kepler-799 c,CONFIRMED,15.194233590,142.7342200
8703884,,FALSE POSITIVE,14.170987450,359.8295600
8560840,,FALSE POSITIVE,31.973416900,133.8659800
4076098,Kepler-817 b,CONFIRMED,3.990105908,355.8408370
4551328,,FALSE POSITIVE,0.522058620,133.1384460
4282872,Kepler-818 b,CONFIRMED,10.035381809,137.4714810
4639868,,FALSE POSITIVE,53.100942624,135.9717179
10555375,,FALSE POSITIVE,5.801813680,137.5780700
4372768,,FALSE POSITIVE,15.640251500,359.0799100
7375795,,FALSE POSITIVE,0.691666384,135.9492700
7211221,Kepler-831 b,CONFIRMED,5.621543150,136.8901300
7025526,,FALSE POSITIVE,1.074106954,133.8432300
9451127,,FALSE POSITIVE,5.117401517,134.5865180
9446824,,FALSE POSITIVE,4.202336730,179.5338990
11356260,Kepler-851 b,CONFIRMED,8.506980690,134.6442100
11044770,,FALSE POSITIVE,15.608652440,144.2993400
11600889,Kepler-407 b,CONFIRMED,0.669310092,134.1313880
11197126,,FALSE POSITIVE,4.494498254,134.7758300
11043167,Kepler-852 b,CONFIRMED,44.930670600,140.2077000
8612847,Kepler-800 b,CONFIRMED,14.131753090,142.2604400
8552583,,FALSE POSITIVE,1.061934816,133.8480100
8547140,Kepler-801 b,CONFIRMED,11.419261410,137.6689400
8519253,,FALSE POSITIVE,5.938210650,136.5283900
8813698,,CANDIDATE,268.941097400,360.0709040
8757910,,FALSE POSITIVE,0.655001616,133.1767940
4074736,,CANDIDATE,80.966956100,160.9767200
4072526,Kepler-819 b,CONFIRMED,33.199635500,153.6608600
4150539,,FALSE POSITIVE,8.653065870,134.3088600
4274548,,CANDIDATE,6.800820320,359.1799900
4455231,Kepler-288 c,CONFIRMED,19.305816620,373.1899800
8953257,,FALSE POSITIVE,3.221785738,136.1415170
8971432,,FALSE POSITIVE,0.624387500,133.0436541
9278553,,FALSE POSITIVE,18.610092584,139.0850449
9527915,Kepler-478 b,CONFIRMED,13.221753580,139.5706270
9143254,,FALSE POSITIVE,1.137525054,133.8055650
8949247,,FALSE POSITIVE,23.799939273,152.5654761
11336883,Kepler-853 b,CONFIRMED,7.168930640,135.6785400
11336883,,CANDIDATE,54.325574000,142.2360000
11336883,,CANDIDATE,20.019595990,150.8362184
12506351,,FALSE POSITIVE,1.227758770,133.7867900
7622486,,FALSE POSITIVE,40.246498970,161.3065770
7622486,,FALSE POSITIVE,2.279996620,133.6406490
9705459,,FALSE POSITIVE,2.486586170,134.1103640
8564587,Kepler-57 b,CONFIRMED,5.729317577,138.5599710
10925104,Kepler-114 d,CONFIRMED,11.776132317,142.7057530
8564587,Kepler-57 c,CONFIRMED,11.609085330,133.9932400
8631160,,CANDIDATE,162.047950200,278.8805730
8552498,,FALSE POSITIVE,0.530967162,133.8494160
8806072,Kepler-802 b,CONFIRMED,40.058816610,169.9106300
4455231,Kepler-288 b,CONFIRMED,6.097472330,354.0591900
4455231,Kepler-288 d,CONFIRMED,56.637918000,135.5197500
4285107,,FALSE POSITIVE,2.243016513,133.4508600
4150624,,FALSE POSITIVE,8.653121600,134.3014700
8972058,Kepler-115 c,CONFIRMED,8.990886210,136.7392300
9346253,,FALSE POSITIVE,34.064566412,150.4520480
9002237,,FALSE POSITIVE,4.350087749,134.8002380
9288786,,FALSE POSITIVE,1.744101106,134.5086700
8958035,,FALSE POSITIVE,7.981187121,133.8021140
9040849,,FALSE POSITIVE,4.118775582,357.2612440
9202151,,CANDIDATE,1.694740233,355.3575430
7842610,,FALSE POSITIVE,0.971933156,133.8539250
7830637,,FALSE POSITIVE,121.599127800,137.2746900
4760746,,CANDIDATE,15.068060768,363.5497140
7832356,Kepler-855 b,CONFIRMED,7.886632468,360.5141320
9643874,Kepler-856 b,CONFIRMED,8.027681123,360.1713550
8800954,Kepler-421 b,CONFIRMED,704.962626000,492.7717800
8583696,Kepler-803 b,CONFIRMED,50.286359770,167.6335100
8804283,,CANDIDATE,22.790203510,138.6851500
8804283,,CANDIDATE,13.260797920,139.0988000
8552565,,FALSE POSITIVE,1.061932545,133.8504410
4155328,Kepler-820 b,CONFIRMED,127.833499700,293.4184500
4077526,Kepler-58 b,CONFIRMED,10.218645320,136.8622000
4077526,Kepler-58 c,CONFIRMED,15.573637000,132.4428200
4077526,Kepler-58 d,CONFIRMED,40.101556100,132.7124400
4077526,,CANDIDATE,4.458148970,134.3974300
8937021,,FALSE POSITIVE,5.663621501,133.8900900
8935810,Kepler-1747 b,CONFIRMED,6.230335000,181.2956600
